Symbol	Homologue
MAT1A	True
MAT2A	True
MAT2B	True
MATK	True
MATN1	True
MATN2	True
MATN3	True
MATN4	True
MATR3	True
MAU2	True
MAVS	True
MAX	True
MAZ	True
MB	True
MB21D1	True
MB21D2	True
MBD1	True
MBD2	True
MBD3	True
MBD3L1	True
MBD3L2	True
MBD3L3	True
MBD3L4	False
MBD3L5	False
MBD4	True
MBD5	True
MBD6	True
MBIP	True
MBL2	True
MBLAC1	True
MBLAC2	True
MBNL1	True
MBNL2	True
MBNL3	True
MBOAT1	True
MBOAT2	True
MBOAT4	True
MBOAT7	True
MBP	True
MBTD1	True
MBTPS1	True
MBTPS2	True
MC1R	True
MC2R	True
MC3R	True
MC4R	True
MC5R	True
MCAM	True
MCAT	True
MCC	True
MCCC1	True
MCCC2	True
MCCD1	True
MCEE	True
MCF2	True
MCF2L	True
MCF2L2	True
MCFD2	True
MCHR1	True
MCHR2	True
MCIDAS	True
MCL1	True
MCM10	True
MCM2	True
MCM3	True
MCM3AP	True
MCM4	True
MCM5	True
MCM6	True
MCM7	True
MCM8	True
MCM9	True
MCMBP	True
MCMDC2	True
MCOLN1	True
MCOLN2	True
MCOLN3	True
MCPH1	True
MCRS1	True
MCTP1	True
MCTP2	True
MCTS1	True
MCU	True
MCUR1	True
MDC1	True
MDFI	True
MDFIC	True
MDGA1	True
MDGA2	True
MDH1	True
MDH1B	True
MDH2	True
MDK	True
MDM1	True
MDM2	True
MDM4	True
MDN1	True
MDP1	True
ME1	True
ME2	True
ME3	True
MEA1	True
MEAF6	True
MECOM	True
MECP2	True
MECR	True
MED1	True
MED10	True
MED11	True
MED12	True
MED12L	True
MED13	True
MED13L	True
MED14	True
MED16	True
MED17	True
MED18	True
MED19	True
MED20	True
MED21	True
MED22	True
MED23	True
MED24	True
MED25	True
MED26	True
MED27	True
MED28	True
MED29	True
MED30	True
MED31	True
MED4	True
MED6	True
MED7	True
MED8	True
MED9	True
MEDAG	True
MEF2A	True
MEF2B	True
MEF2BNB	True
MEF2C	True
MEF2D	True
MEFV	True
MEGF10	True
MEGF11	True
MEGF6	True
MEGF8	True
MEGF9	True
MEI1	True
MEI4	True
MEIG1	True
MEIOB	True
MEIS1	True
MEIS2	True
MEIS3	True
MELK	True
MEMO1	True
MEN1	True
MEOX1	True
MEOX2	True
MEP1A	True
MEP1B	True
MEPCE	True
MEPE	True
MERTK	True
MESDC1	True
MESDC2	True
MESP1	True
MESP2	True
MEST	True
MET	True
METAP1	True
METAP1D	True
METAP2	True
METRN	True
METRNL	True
METTL1	True
METTL10	True
METTL11B	True
METTL12	True
METTL13	True
METTL14	True
METTL15	True
METTL16	True
METTL17	True
METTL18	True
METTL20	True
METTL21A	True
METTL21B	True
METTL21C	True
METTL22	True
METTL23	True
METTL24	True
METTL25	True
METTL2A	True
METTL2B	True
METTL3	True
METTL4	True
METTL5	True
METTL6	True
METTL7A	True
METTL7B	True
METTL8	True
METTL9	True
MEX3A	True
MEX3B	True
MEX3C	True
MEX3D	True
MFAP1	True
MFAP2	True
MFAP3	True
MFAP3L	True
MFAP4	True
MFAP5	True
MFF	True
MFGE8	True
MFHAS1	True
MFI2	True
MFN1	True
MFN2	True
MFNG	True
MFRP	True
MFSD1	True
MFSD10	True
MFSD11	True
MFSD12	True
MFSD2A	True
MFSD2B	True
MFSD3	True
MFSD4	True
MFSD5	True
MFSD6	True
MFSD6L	True
MFSD7	True
MFSD8	True
MFSD9	True
MGA	True
MGAM	True
MGARP	True
MGAT1	True
MGAT2	True
MGAT3	True
MGAT4A	True
MGAT4B	True
MGAT4C	True
MGAT5	True
MGAT5B	True
MGC50722	False
MGEA5	True
MGLL	True
MGME1	True
MGMT	True
MGP	True
MGRN1	True
MGST1	True
MGST2	True
MGST3	True
MIA	True
MIA2	True
MIA3	True
MIB1	True
MIB2	True
MICAL1	True
MICAL2	True
MICAL3	True
MICALCL	True
MICALL1	True
MICALL2	True
MICB	True
MICU1	True
MICU2	True
MICU3	True
MID1	True
MID1IP1	True
MID2	True
MIDN	True
MIEF1	False
MIEF2	False
MIEN1	True
MIER1	True
MIER2	True
MIER3	True
MIF	True
MIF4GD	True
MIIP	True
MILR1	True
MINA	True
MINK1	True
MINOS1	True
MINOS1-NBL1	False
MINPP1	True
MIOS	True
MIOX	True
MIP	True
MIPEP	True
MIPOL1	True
MIS12	True
MIS18A	True
MIS18BP1	True
MISP	True
MITD1	True
MITF	True
MIXL1	True
MKI67	True
MKKS	True
MKL1	True
MKL2	True
MKLN1	True
MKNK1	True
MKNK2	True
MKRN1	True
MKRN2	True
MKRN3	True
MKS1	True
MKX	True
MLANA	True
MLC1	True
MLEC	True
MLF1	True
MLF2	True
MLH1	True
MLH3	True
MLIP	True
MLKL	True
MLLT1	True
MLLT10	True
MLLT11	True
MLLT3	True
MLLT4	True
MLLT6	True
MLN	True
MLNR	True
MLPH	True
MLST8	True
MLX	True
MLXIP	True
MLXIPL	True
MLYCD	True
MMAA	True
MMAB	True
MMACHC	True
MMADHC	True
MMD	True
MMD2	True
MME	True
MMEL1	True
MMGT1	True
MMP1	True
MMP10	True
MMP11	True
MMP12	True
MMP13	True
MMP14	True
MMP15	True
MMP16	True
MMP17	True
MMP19	True
MMP2	True
MMP20	True
MMP21	True
MMP23B	True
MMP24	True
MMP25	True
MMP26	True
MMP27	True
MMP28	True
MMP3	True
MMP7	True
MMP8	True
MMP9	True
MMRN1	True
MMRN2	True
MMS19	True
MMS22L	True
MN1	True
MNAT1	True
MND1	True
MNDA	True
MNS1	True
MNT	True
MNX1	True
MOAP1	True
MOB1A	True
MOB1B	True
MOB2	True
MOB3A	True
MOB3B	True
MOB3C	True
MOB4	True
MOBP	True
MOCOS	True
MOCS1	True
MOCS2	True
MOCS3	True
MOG	True
MOGAT1	True
MOGAT2	True
MOGAT3	True
MOGS	True
MOK	True
MON1A	True
MON1B	True
MON2	True
MORC1	True
MORC2	True
MORC3	True
MORC4	True
MORF4L1	True
MORF4L2	True
MORN1	True
MORN2	True
MORN3	True
MORN4	True
MORN5	True
MOS	True
MOSPD1	True
MOSPD2	True
MOSPD3	True
MOV10	True
MOV10L1	True
MOXD1	True
MPC1	True
MPC1L	True
MPC2	True
MPDU1	True
MPDZ	True
MPEG1	True
MPG	True
MPHOSPH10	True
MPHOSPH6	True
MPHOSPH8	True
MPHOSPH9	True
MPI	True
MPL	True
MPLKIP	True
MPND	True
MPO	True
MPP1	True
MPP2	True
MPP3	True
MPP4	True
MPP5	True
MPP6	True
MPP7	True
MPPE1	True
MPPED1	True
MPPED2	True
MPRIP	True
MPST	True
MPV17	True
MPV17L	True
MPV17L2	True
MPZ	True
MPZL1	True
MPZL2	True
MPZL3	True
MR1	True
MRAP	True
MRAP2	True
MRAS	True
MRC1	True
MRC2	True
MRE11A	True
MREG	True
MRFAP1	True
MRFAP1L1	True
MRGBP	True
MRGPRD	True
MRGPRE	True
MRGPRF	True
MRGPRG	True
MRGPRX1	True
MRGPRX2	True
MRGPRX3	True
MRGPRX4	True
MRI1	True
MRM1	True
MRO	True
MROH1	True
MROH2A	True
MROH2B	True
MROH5	True
MROH6	True
MROH7	False
MROH8	True
MROH9	False
MRPL1	True
MRPL10	True
MRPL11	True
MRPL12	True
MRPL13	True
MRPL14	True
MRPL15	True
MRPL16	True
MRPL17	True
MRPL18	True
MRPL19	True
MRPL2	True
MRPL20	True
MRPL21	True
MRPL22	True
MRPL23	True
MRPL24	True
MRPL27	True
MRPL28	True
MRPL3	True
MRPL30	True
MRPL32	True
MRPL33	True
MRPL34	True
MRPL35	True
MRPL36	True
MRPL37	True
MRPL38	True
MRPL39	True
MRPL4	True
MRPL40	True
MRPL41	True
MRPL42	True
MRPL43	True
MRPL44	True
MRPL45	True
MRPL46	True
MRPL47	True
MRPL48	True
MRPL49	True
MRPL50	True
MRPL51	True
MRPL52	True
MRPL53	True
MRPL54	True
MRPL55	True
MRPL57	False
MRPL9	True
MRPS10	True
MRPS11	True
MRPS12	True
MRPS14	True
MRPS15	True
MRPS16	True
MRPS17	True
MRPS18A	True
MRPS18B	True
MRPS18C	True
MRPS2	True
MRPS21	True
MRPS22	True
MRPS23	True
MRPS24	True
MRPS25	True
MRPS26	True
MRPS27	True
MRPS28	True
MRPS30	True
MRPS31	True
MRPS33	True
MRPS34	True
MRPS35	True
MRPS36	True
MRPS5	True
MRPS6	True
MRPS7	True
MRPS9	True
MRRF	True
MRS2	True
MRTO4	True
MRVI1	True
MS4A1	True
MS4A10	True
MS4A12	True
MS4A13	True
MS4A14	True
MS4A15	True
MS4A2	True
MS4A3	True
MS4A4A	True
MS4A5	True
MS4A6A	True
MS4A6E	True
MS4A7	True
MS4A8	False
MSANTD1	True
MSANTD3	True
MSANTD3-TMEFF1	False
MSANTD4	True
MSC	True
MSGN1	True
MSH2	True
MSH3	True
MSH4	True
MSH5	True
MSH6	True
MSI1	True
MSI2	True
MSL1	True
MSL2	True
MSL3	True
MSLN	True
MSMB	True
MSMO1	True
MSMP	True
MSN	True
MSR1	True
MSRA	True
MSRB1	True
MSRB2	True
MSRB3	True
MSS51	True
MST1	True
MST1R	True
MST4	True
MSTN	True
MSTO1	True
MSX1	True
MSX2	True
MT1B	True
MT1E	True
MT1F	True
MT1H	True
MT1X	True
MT2A	True
MT3	True
MT4	True
MTA1	True
MTA2	True
MTA3	True
MTAP	True
MTBP	True
MTCH1	True
MTCH2	True
MTCL1	False
MTCP1	True
MTDH	True
MTERF	True
MTERFD1	True
MTERFD2	True
MTERFD3	True
MTF1	True
MTF2	True
MTFMT	True
MTFP1	True
MTFR1	True
MTFR1L	True
MTFR2	True
MTG1	True
MTG2	True
MTHFD1	True
MTHFD1L	True
MTHFD2	True
MTHFD2L	True
MTHFR	True
MTHFS	True
MTHFSD	True
MTIF2	True
MTIF3	True
MTL5	True
MTM1	True
MTMR1	True
MTMR10	True
MTMR11	True
MTMR12	True
MTMR14	True
MTMR2	True
MTMR3	True
MTMR4	True
MTMR6	True
MTMR7	True
MTMR8	True
MTMR9	True
MTNR1A	True
MTNR1B	True
MTO1	True
MTOR	True
MTPAP	True
MTPN	True
MTR	True
MTRF1	True
MTRF1L	True
MTRR	True
MTSS1	True
MTSS1L	True
MTTP	True
MTURN	True
MTUS1	True
MTUS2	True
MTX1	True
MTX2	True
MTX3	True
MUC1	True
MUC12	False
MUC13	True
MUC15	True
MUC16	True
MUC17	True
MUC19	True
MUC2	True
MUC20	True
MUC21	True
MUC22	True
MUC3A	True
MUC5AC	True
MUC5B	True
MUC6	True
MUC7	True
MUC8	False
MUCL1	True
MUL1	True
MUM1	True
MUM1L1	True
MURC	True
MUS81	True
MUSK	True
MUSTN1	True
MUT	True
MUTYH	True
MVB12A	True
MVB12B	True
MVD	True
MVK	True
MVP	True
MX1	True
MX2	True
MXD1	True
MXD3	True
MXD4	True
MXI1	True
MXRA5	True
MXRA7	True
MXRA8	True
MYADM	True
MYADML2	True
MYB	True
MYBBP1A	True
MYBL1	True
MYBL2	True
MYBPC1	True
MYBPC2	True
MYBPC3	True
MYBPH	True
MYBPHL	True
MYC	True
MYCBP	True
MYCBP2	True
MYCBPAP	True
MYCL	True
MYCN	True
MYCT1	True
MYD88	True
MYEF2	True
MYEOV	True
MYEOV2	True
MYF5	True
MYF6	True
MYH1	True
MYH10	True
MYH11	True
MYH13	True
MYH14	True
MYH15	True
MYH2	True
MYH3	True
MYH4	True
MYH6	True
MYH7	True
MYH7B	True
MYH8	True
MYH9	True
MYL1	True
MYL10	True
MYL12A	True
MYL12B	True
MYL2	True
MYL3	True
MYL4	True
MYL5	True
MYL6	True
MYL6B	True
MYL7	True
MYL9	True
MYLIP	True
MYLK	True
MYLK2	True
MYLK3	True
MYLK4	True
MYLPF	True
MYNN	True
MYO10	True
MYO15A	True
MYO16	True
MYO18A	True
MYO18B	True
MYO19	True
MYO1A	True
MYO1B	True
MYO1C	True
MYO1D	True
MYO1E	True
MYO1F	True
MYO1G	True
MYO1H	True
MYO3A	True
MYO3B	True
MYO5A	True
MYO5B	True
MYO5C	True
MYO6	True
MYO7A	True
MYO7B	True
MYO9A	True
MYO9B	True
MYOC	True
MYOCD	True
MYOD1	True
MYOF	True
MYOG	True
MYOM1	True
MYOM2	True
MYOM3	True
MYOT	True
MYOZ1	True
MYOZ2	True
MYOZ3	True
MYPN	True
MYPOP	True
MYRF	True
MYRFL	True
MYRIP	True
MYSM1	True
MYT1	True
MYT1L	True
MYZAP	True
MZB1	True
MZF1	True
MZT1	True
MZT2A	False
MZT2B	True
N4BP1	True
N4BP2	True
N4BP2L1	True
N4BP2L2	True
N4BP3	True
N6AMT1	True
N6AMT2	True
NAA10	True
NAA11	True
NAA15	True
NAA16	True
NAA20	True
NAA25	True
NAA30	True
NAA35	True
NAA38	True
NAA40	True
NAA50	True
NAA60	True
NAAA	True
NAALAD2	True
NAALADL1	True
NAALADL2	True
NAB1	True
NAB2	True
NABP1	True
NABP2	True
NACA	True
NACA2	True
NACAD	True
NACC1	True
NACC2	True
NADK	True
NADK2	True
NADSYN1	True
NAE1	True
NAF1	True
NAGA	True
NAGK	True
NAGLU	True
NAGPA	True
NAGS	True
NAIF1	True
NAIP	True
NALCN	True
NAMPT	True
NANOG	True
NANOGNB	True
NANOS1	True
NANOS2	True
NANOS3	True
NANP	True
NANS	True
NAP1L1	True
NAP1L2	True
NAP1L3	True
NAP1L4	True
NAP1L5	True
NAPA	True
NAPB	True
NAPEPLD	True
NAPG	True
NAPRT1	True
NAPSA	True
NARF	True
NARFL	True
NARG2	True
NARS	True
NARS2	True
NASP	True
NAT1	True
NAT10	True
NAT14	True
NAT16	True
NAT2	True
NAT6	True
NAT8	True
NAT8B	True
NAT8L	True
NAT9	True
NAV1	True
NAV2	True
NAV3	True
NBAS	True
NBEA	True
NBEAL1	True
NBEAL2	True
NBL1	True
NBN	True
NBPF1	False
NBPF10	False
NBPF11	False
NBPF12	False
NBPF14	False
NBPF15	False
NBPF19	False
NBPF20	False
NBPF26	False
NBPF3	True
NBPF4	True
NBPF6	False
NBPF8	False
NBPF9	False
NBR1	True
NCALD	True
NCAM1	True
NCAM2	True
NCAN	True
NCAPD2	True
NCAPD3	True
NCAPG	True
NCAPG2	True
NCAPH	True
NCAPH2	True
NCBP1	True
NCBP2	True
NCCRP1	True
NCDN	True
NCEH1	True
NCF1	True
NCF2	True
NCF4	True
NCK1	True
NCK2	True
NCKAP1	True
NCKAP1L	True
NCKAP5	True
NCKAP5L	True
NCKIPSD	True
NCL	True
NCLN	True
NCMAP	True
NCOA1	True
NCOA2	True
NCOA3	True
NCOA4	True
NCOA5	True
NCOA6	True
NCOA7	True
NCOR1	True
NCOR2	True
NCR1	True
NCR2	True
NCR3	True
NCR3LG1	True
NCS1	True
NCSTN	True
ND1	True
ND2	True
ND3	True
ND4	True
ND4L	True
ND5	True
ND6	True
NDC1	True
NDC80	True
NDE1	True
NDEL1	True
NDFIP1	True
NDFIP2	True
NDN	True
NDNF	True
NDNL2	True
NDOR1	True
NDP	True
NDRG1	True
NDRG2	True
NDRG3	True
NDRG4	True
NDST1	True
NDST2	True
NDST3	True
NDST4	True
NDUFA1	True
NDUFA10	True
NDUFA11	True
NDUFA12	True
NDUFA13	True
NDUFA2	True
NDUFA3	True
NDUFA4	True
NDUFA4L2	True
NDUFA5	True
NDUFA6	True
NDUFA7	True
NDUFA8	True
NDUFA9	True
NDUFAB1	True
NDUFAF1	True
NDUFAF2	True
NDUFAF3	True
NDUFAF4	True
NDUFAF5	True
NDUFAF6	True
NDUFAF7	True
NDUFB1	True
NDUFB10	True
NDUFB11	True
NDUFB2	True
NDUFB3	True
NDUFB4	True
NDUFB5	True
NDUFB6	True
NDUFB7	True
NDUFB8	True
NDUFB9	True
NDUFC1	True
NDUFC2	True
NDUFC2-KCTD14	False
NDUFS1	True
NDUFS2	True
NDUFS3	True
NDUFS4	True
NDUFS5	True
NDUFS6	True
NDUFS7	True
NDUFS8	True
NDUFV1	True
NDUFV2	True
NDUFV3	True
NEB	True
NEBL	True
NECAB1	True
NECAB2	True
NECAB3	True
NECAP1	True
NECAP2	True
NEDD1	True
NEDD4	True
NEDD4L	True
NEDD8	True
NEDD9	True
NEFH	True
NEFL	True
NEFM	True
NEGR1	True
NEIL1	True
NEIL2	True
NEIL3	True
NEK1	True
NEK10	True
NEK11	True
NEK2	True
NEK3	True
NEK4	True
NEK5	True
NEK6	True
NEK7	True
NEK8	True
NEK9	True
NELFA	True
NELFB	True
NELFCD	False
NELFE	True
NELL1	True
NELL2	True
NEMF	True
NENF	True
NEO1	True
NES	True
NET1	True
NETO1	True
NETO2	True
NEU1	True
NEU2	True
NEU3	True
NEU4	True
NEURL1	False
NEURL1B	True
NEURL2	True
NEURL3	False
NEURL4	True
NEUROD1	True
NEUROD2	True
NEUROD4	True
NEUROD6	True
NEUROG1	True
NEUROG2	True
NEUROG3	True
NEXN	True
NF1	True
NF2	True
NFAM1	True
NFASC	True
NFAT5	True
NFATC1	True
NFATC2	True
NFATC2IP	True
NFATC3	True
NFATC4	True
NFE2	True
NFE2L1	True
NFE2L2	True
NFE2L3	True
NFIA	True
NFIB	True
NFIC	True
NFIL3	True
NFIX	True
NFKB1	True
NFKB2	True
NFKBIA	True
NFKBIB	True
NFKBID	True
NFKBIE	True
NFKBIL1	True
NFKBIZ	True
NFRKB	True
NFS1	True
NFU1	True
NFX1	True
NFXL1	True
NFYA	True
NFYB	True
NFYC	True
NGB	True
NGDN	True
NGEF	True
NGF	True
NGFR	True
NGFRAP1	True
NGLY1	True
NGRN	True
NHEJ1	True
NHLH1	True
NHLH2	True
NHLRC1	True
NHLRC2	True
NHLRC3	True
NHLRC4	False
NHP2	True
NHP2L1	True
NHS	True
NHSL1	True
NHSL2	True
NICN1	True
NID1	True
NID2	True
NIF3L1	True
NIFK	True
NIM1K	False
NIN	True
NINJ1	True
NINJ2	True
NINL	True
NIP7	True
NIPA1	True
NIPA2	True
NIPAL1	True
NIPAL2	True
NIPAL3	True
NIPAL4	True
NIPBL	True
NIPSNAP1	True
NIPSNAP3A	True
NIPSNAP3B	True
NISCH	True
NIT1	True
NIT2	True
NKAIN1	True
NKAIN2	True
NKAIN3	True
NKAIN4	True
NKAP	True
NKAPL	True
NKD1	True
NKD2	True
NKG7	True
NKIRAS1	True
NKIRAS2	True
NKPD1	True
NKRF	True
NKTR	True
NKX1-2	True
NKX2-1	True
NKX2-2	True
NKX2-3	True
NKX2-4	True
NKX2-5	True
NKX2-6	True
NKX2-8	True
NKX3-1	True
NKX3-2	True
NKX6-1	True
NKX6-2	True
NLE1	True
NLGN1	True
NLGN2	True
NLGN3	True
NLGN4X	True
NLGN4Y	True
NLK	True
NLN	True
NLRC3	True
NLRC4	True
NLRC5	True
NLRP1	True
NLRP10	True
NLRP11	True
NLRP12	True
NLRP13	True
NLRP14	True
NLRP2	True
NLRP3	True
NLRP4	True
NLRP5	True
NLRP6	True
NLRP7	True
NLRP8	True
NLRP9	True
NLRX1	True
NMB	True
NMBR	True
NMD3	True
NME1	True
NME1-NME2	False
NME2	True
NME3	True
NME4	True
NME5	True
NME6	True
NME7	True
NME8	True
NME9	True
NMI	True
NMNAT1	True
NMNAT2	True
NMNAT3	True
NMRAL1	True
NMRK1	True
NMRK2	True
NMS	True
NMT1	True
NMT2	True
NMU	True
NMUR1	True
NMUR2	True
NNAT	True
NNMT	True
NNT	True
NOA1	True
NOB1	True
NOBOX	True
NOC2L	True
NOC3L	True
NOC4L	True
NOD1	True
NOD2	True
NODAL	True
NOG	True
NOL10	True
NOL11	True
NOL12	True
NOL3	True
NOL4	True
NOL6	True
NOL7	True
NOL8	True
NOL9	True
NOLC1	True
NOM1	True
NOMO1	True
NOMO2	False
NOMO3	False
NONO	True
NOP10	True
NOP14	True
NOP16	True
NOP2	True
NOP56	True
NOP58	True
NOP9	True
NOS1	True
NOS1AP	True
NOS2	True
NOS3	True
NOSIP	True
NOSTRIN	True
NOTCH1	True
NOTCH2	True
NOTCH2NL	True
NOTCH3	True
NOTCH4	True
NOTO	True
NOTUM	True
NOV	True
NOVA1	True
NOVA2	True
NOX1	True
NOX3	True
NOX4	True
NOX5	True
NOXA1	True
NOXO1	True
NOXRED1	True
NPAP1	True
NPAS1	True
NPAS2	True
NPAS3	True
NPAS4	True
NPAT	True
NPB	True
NPBWR1	True
NPBWR2	True
NPC1	True
NPC1L1	True
NPC2	True
NPDC1	True
NPEPL1	True
NPEPPS	True
NPFF	True
NPFFR1	True
NPFFR2	True
NPHP1	True
NPHP3	True
NPHP4	True
NPHS1	True
NPHS2	True
NPIPA1	False
NPIPA2	False
NPIPA3	False
NPIPA5	False
NPIPA7	False
NPIPA8	False
NPIPB11	False
NPIPB15	False
NPIPB3	False
NPIPB4	False
NPIPB5	False
NPIPB6	False
NPIPB8	False
NPIPB9	False
NPL	True
NPLOC4	True
NPM1	True
NPM2	True
NPM3	True
NPNT	True
NPPA	True
NPPB	True
NPPC	True
NPR1	True
NPR2	True
NPR3	True
NPRL2	True
NPRL3	True
NPS	True
NPSR1	True
NPTN	True
NPTX1	True
NPTX2	True
NPTXR	True
NPVF	True
NPW	True
NPY	True
NPY1R	True
NPY2R	True
NPY4R	True
NPY5R	True
NQO1	True
NQO2	True
NR0B1	True
NR0B2	True
NR1D1	True
NR1D2	True
NR1H2	True
NR1H3	True
NR1H4	True
NR1I2	True
NR1I3	True
NR2C1	True
NR2C2	True
NR2C2AP	True
NR2E1	True
NR2E3	True
NR2F1	True
NR2F2	True
NR2F6	True
NR3C1	True
NR3C2	True
NR4A1	True
NR4A2	True
NR4A3	True
NR5A1	True
NR5A2	True
NR6A1	True
NRAP	True
NRARP	True
NRAS	True
NRBF2	True
NRBP1	True
NRBP2	True
NRCAM	True
NRD1	True
NRDE2	True
NREP	True
NRF1	True
NRG1	True
NRG2	True
NRG3	True
NRG4	True
NRGN	True
NRIP1	True
NRIP2	True
NRIP3	True
NRK	True
NRL	True
NRM	True
NRN1	True
NRN1L	True
NRP1	True
NRP2	True
NRROS	True
NRSN1	True
NRSN2	True
NRTN	True
NRXN1	True
NRXN2	True
NSA2	True
NSD1	True
NSDHL	True
NSF	True
NSFL1C	True
NSG1	True
NSL1	True
NSMAF	True
NSMCE1	True
NSMCE2	True
NSMCE4A	True
NSMF	True
NSRP1	True
NSUN2	True
NSUN3	True
NSUN4	True
NSUN5	True
NSUN6	True
NSUN7	True
NT5C	True
NT5C1A	True
NT5C1B	True
NT5C2	True
NT5C3A	True
NT5C3B	True
NT5DC1	True
NT5DC2	True
NT5DC3	True
NT5E	True
NT5M	True
NTAN1	True
NTF3	True
NTF4	True
NTHL1	True
NTM	True
NTMT1	True
NTN1	True
NTN3	True
NTN4	True
NTN5	True
NTNG1	True
NTNG2	True
NTPCR	True
NTRK1	True
NTRK2	True
NTRK3	True
NTS	True
NTSR1	True
NTSR2	True
NUAK1	True
NUAK2	True
NUB1	True
NUBP1	True
NUBP2	True
NUBPL	True
NUCB1	True
NUCB2	True
NUCKS1	True
NUDC	True
NUDCD1	True
NUDCD2	True
NUDCD3	True
NUDT1	True
NUDT10	True
NUDT11	True
NUDT12	True
NUDT13	True
NUDT14	True
NUDT15	True
NUDT16	True
NUDT16L1	True
NUDT17	True
NUDT18	True
NUDT19	True
NUDT2	True
NUDT21	True
NUDT22	True
NUDT3	True
NUDT4	True
NUDT5	True
NUDT6	True
NUDT7	True
NUDT8	True
NUDT9	True
NUF2	True
NUFIP1	True
NUFIP2	True
NUGGC	True
NUMA1	True
NUMB	True
NUMBL	True
NUP107	True
NUP133	True
NUP153	True
NUP155	True
NUP160	True
NUP188	True
NUP205	True
NUP210	True
NUP210L	True
NUP214	True
NUP35	True
NUP37	True
NUP43	True
NUP50	True
NUP54	True
NUP62	True
NUP62CL	True
NUP85	True
NUP88	True
NUP93	True
NUP98	True
NUPL1	True
NUPL2	True
NUPR1	True
NUPR1L	True
NUS1	True
NUSAP1	True
NUTF2	True
NUTM1	True
NUTM2A	False
NUTM2B	False
NUTM2F	False
NUTM2G	True
NVL	True
NWD1	True
NXF1	True
NXF2	True
NXF2B	True
NXF3	True
NXF5	True
NXN	True
NXNL1	True
NXNL2	True
NXPE1	True
NXPE2	True
NXPE3	True
NXPE4	True
NXPH1	True
NXPH2	True
NXPH3	True
NXPH4	True
NXT1	True
NXT2	True
NYAP1	True
NYAP2	True
NYNRIN	True
NYX	True
OAF	True
OARD1	True
OAS1	True
OAS2	True
OAS3	True
OASL	True
OAT	True
OAZ1	True
OAZ2	True
OAZ3	True
OBFC1	True
OBP2A	False
OBP2B	True
OBSCN	True
OBSL1	True
OC90	True
OCA2	True
OCEL1	True
OCIAD1	True
OCIAD2	True
OCLN	True
OCM	True
OCM2	True
OCRL	True
OCSTAMP	True
ODAM	True
ODC1	True
ODF1	True
ODF2	True
ODF2L	True
ODF3	True
ODF3B	True
ODF3L1	True
ODF3L2	True
ODF4	True
OFCC1	True
OFD1	True
OGDH	True
OGDHL	True
OGFOD1	True
OGFOD2	True
OGFOD3	True
OGFR	True
OGFRL1	True
OGG1	True
OGN	True
OGT	True
OIP5	True
OIT3	True
OLA1	True
OLAH	True
OLFM1	True
OLFM2	True
OLFM3	True
OLFM4	True
OLFML1	True
OLFML2A	True
OLFML2B	True
OLFML3	True
OLIG1	True
OLIG2	True
OLIG3	True
OLR1	True
OMA1	True
OMD	True
OMG	True
OMP	True
ONECUT1	True
ONECUT2	True
ONECUT3	True
OOEP	True
OOSP2	False
OPA1	True
OPA3	True
OPALIN	True
OPCML	True
OPHN1	True
OPLAH	True
OPN1LW	True
OPN1MW	False
OPN1MW2	False
OPN1SW	True
OPN3	True
OPN4	True
OPN5	True
OPRD1	True
OPRK1	True
OPRL1	True
OPRM1	True
OPTC	True
OPTN	True
OR10A2	False
OR10A3	True
OR10A4	True
OR10A5	False
OR10A6	True
OR10A7	True
OR10AD1	True
OR10AG1	True
OR10C1	True
OR10G2	True
OR10G3	True
OR10G4	False
OR10G7	True
OR10G8	False
OR10G9	True
OR10H1	True
OR10H2	False
OR10H3	False
OR10H4	False
OR10H5	False
OR10J1	False
OR10J3	True
OR10J5	True
OR10K1	True
OR10K2	True
OR10P1	True
OR10Q1	True
OR10R2	True
OR10S1	True
OR10T2	True
OR10V1	True
OR10W1	False
OR10X1	True
OR10Z1	True
OR11A1	False
OR11G2	True
OR11H1	False
OR11H12	False
OR11H2	False
OR11H4	True
OR11H6	True
OR11L1	True
OR12D2	True
OR12D3	True
OR13A1	True
OR13C2	True
OR13C3	True
OR13C4	False
OR13C5	False
OR13C8	True
OR13D1	False
OR13F1	True
OR13G1	True
OR13H1	True
OR13J1	True
OR14A16	False
OR14C36	False
OR14I1	False
OR14J1	True
OR1A1	True
OR1B1	True
OR1C1	False
OR1D2	True
OR1D5	True
OR1E1	True
OR1E2	True
OR1F1	True
OR1G1	True
OR1I1	True
OR1J1	True
OR1J2	True
OR1J4	True
OR1K1	True
OR1L1	False
OR1L3	True
OR1L4	True
OR1L6	True
OR1L8	False
OR1M1	True
OR1N1	True
OR1N2	False
OR1Q1	True
OR1S1	True
OR2A1	True
OR2A12	True
OR2A14	True
OR2A2	True
OR2A25	True
OR2A4	False
OR2A42	False
OR2A5	True
OR2A7	False
OR2AE1	True
OR2AG1	True
OR2AG2	True
OR2AK2	False
OR2AP1	False
OR2AT4	True
OR2B11	True
OR2B2	False
OR2B3	True
OR2B6	True
OR2C1	False
OR2C3	True
OR2D2	True
OR2D3	True
OR2F1	True
OR2F2	False
OR2G2	False
OR2G3	True
OR2G6	True
OR2H1	True
OR2H2	True
OR2J2	True
OR2J3	True
OR2K2	False
OR2L13	True
OR2L2	True
OR2L3	False
OR2L5	False
OR2L8	False
OR2M2	False
