!Each construct is associated with specific gene accession numbers; the crRNA construct IDs can be used to look up specific guides for a given gene. Contact technical service (technical@horizondiscovery.com) for any questions.
Metadata_JCP2022,Metadata_NCBI_Gene_ID,Metadata_Symbol,Metadata_CatalogNumber
JCP2022_800001,,no-guide,
JCP2022_800002,,non-targeting,
JCP2022_800003,2,A2M,CM-005293-01|CM-005293-02|CM-005293-03|CM-005293-04
JCP2022_803549,3736,KCNA1,CM-006210-01|CM-006210-02|CM-006210-03|CM-006210-04
JCP2022_803550,3744,KCNA10,CM-006211-01|CM-006211-02|CM-006211-03|CM-006211-04
JCP2022_803551,3737,KCNA2,CM-006212-01|CM-006212-02|CM-006212-03|CM-006212-04
JCP2022_803552,3738,KCNA3,CM-006213-01|CM-006213-02|CM-006213-03|CM-006213-04
JCP2022_803553,3739,KCNA4,CM-006214-01|CM-006214-02|CM-006214-03|CM-006214-04
JCP2022_803554,3741,KCNA5,CM-006215-01|CM-006215-02|CM-006215-03|CM-006215-04
JCP2022_803555,3742,KCNA6,CM-006216-01|CM-006216-02|CM-006216-03|CM-006216-04
JCP2022_803556,3743,KCNA7,CM-006217-01|CM-006217-02|CM-006217-03|CM-006217-04
JCP2022_803557,7881,KCNAB1,CM-008831-01|CM-008831-02|CM-008831-03|CM-008831-04
JCP2022_803558,8514,KCNAB2,CM-009368-01|CM-009368-02|CM-009368-03|CM-009368-04
JCP2022_803559,9196,KCNAB3,CM-008846-01|CM-008846-02|CM-008846-03|CM-008846-04
JCP2022_803560,9312,KCNB2,CM-006219-01|CM-006219-02|CM-006219-03|CM-006219-04
JCP2022_803561,3746,KCNC1,CM-006220-01|CM-006220-02|CM-006220-03|CM-006220-04
JCP2022_803562,3747,KCNC2,CM-006221-01|CM-006221-02|CM-006221-03|CM-006221-04
JCP2022_803563,3748,KCNC3,CM-006222-01|CM-006222-02|CM-006222-03|CM-006222-04
JCP2022_803564,3749,KCNC4,CM-006223-01|CM-006223-02|CM-006223-03|CM-006223-04
JCP2022_803565,3750,KCND1,CM-006224-01|CM-006224-02|CM-006224-03|CM-006224-04
JCP2022_803566,3751,KCND2,CM-006225-01|CM-006225-02|CM-006225-03|CM-006225-04
JCP2022_803567,3752,KCND3,CM-006226-01|CM-006226-02|CM-006226-03|CM-006226-04
JCP2022_803568,3753,KCNE1,CM-009044-01|CM-009044-02|CM-009044-03|CM-009044-04
JCP2022_803569,9992,KCNE2,CM-008595-01|CM-008595-02|CM-008595-03|CM-008595-04
JCP2022_803570,10008,KCNE3,CM-017528-01|CM-017528-02|CM-017528-03|CM-017528-04
JCP2022_803571,23704,KCNE4,CM-008507-01|CM-008507-02|CM-008507-03|CM-008507-04
JCP2022_803572,3754,KCNF1,CM-006227-01|CM-006227-02|CM-006227-03|CM-006227-04
JCP2022_803573,3755,KCNG1,CM-006228-01|CM-006228-02|CM-006228-03|CM-006228-04
JCP2022_803574,26251,KCNG2,CM-006229-01|CM-006229-02|CM-006229-03|CM-006229-04
JCP2022_803575,170850,KCNG3,CM-006230-01|CM-006230-02|CM-006230-03|CM-006230-04
JCP2022_803576,93107,KCNG4,CM-006231-01|CM-006231-02|CM-006231-03|CM-006231-04
JCP2022_803577,3756,KCNH1,CM-006232-01|CM-006232-02|CM-006232-03|CM-006232-04
JCP2022_803578,3757,KCNH2,CM-006233-01|CM-006233-02|CM-006233-03|CM-006233-04
JCP2022_803579,23416,KCNH3,CM-010707-01|CM-010707-02|CM-010707-03|CM-010707-04
JCP2022_803580,23415,KCNH4,CM-006234-01|CM-006234-02|CM-006234-03|CM-006234-04
JCP2022_803581,27133,KCNH5,CM-006235-01|CM-006235-02|CM-006235-03|CM-006235-04
JCP2022_803582,81033,KCNH6,CM-006236-01|CM-006236-02|CM-006236-03|CM-006236-04
JCP2022_803583,90134,KCNH7,CM-006237-01|CM-006237-02|CM-006237-03|CM-006237-04
JCP2022_803584,131096,KCNH8,CM-006238-01|CM-006238-02|CM-006238-03|CM-006238-04
JCP2022_803585,30820,KCNIP1,CM-013559-01|CM-013559-02|CM-013559-03|CM-013559-04
JCP2022_803586,30819,KCNIP2,CM-017333-01|CM-017333-02|CM-017333-03|CM-017333-04
JCP2022_803587,30818,KCNIP3,CM-017332-01|CM-017332-02|CM-017332-03|CM-017332-04
JCP2022_803588,80333,KCNIP4,CM-021472-01|CM-021472-02|CM-021472-03|CM-021472-04
JCP2022_803589,3758,KCNJ1,CM-006239-01|CM-006239-02|CM-006239-03|CM-006239-04
JCP2022_803590,3766,KCNJ10,CM-006240-01|CM-006240-02|CM-006240-03|CM-006240-04
JCP2022_803591,3767,KCNJ11,CM-006241-01|CM-006241-02|CM-006241-03|CM-006241-04
JCP2022_803592,3768,KCNJ12,CM-006242-01|CM-006242-02|CM-006242-03|CM-006242-04
JCP2022_803593,3769,KCNJ13,CM-006243-01|CM-006243-02|CM-006243-03|CM-006243-04
JCP2022_803594,3770,KCNJ14,CM-006244-01|CM-006244-02|CM-006244-03|CM-006244-04
JCP2022_803595,3772,KCNJ15,CM-006245-01|CM-006245-02|CM-006245-03|CM-006245-04
JCP2022_803596,3773,KCNJ16,CM-006246-01|CM-006246-02|CM-006246-03|CM-006246-04
JCP2022_803597,100134444,KCNJ18,CM-187397-01|CM-187397-02|CM-187397-03|CM-187397-04
JCP2022_803598,3759,KCNJ2,CM-006247-01|CM-006247-02|CM-006247-03|CM-006247-04
JCP2022_803599,3760,KCNJ3,CM-006248-01|CM-006248-02|CM-006248-03|CM-006248-04
JCP2022_803600,3761,KCNJ4,CM-006249-01|CM-006249-02|CM-006249-03|CM-006249-04
JCP2022_803601,3762,KCNJ5,CM-006250-01|CM-006250-02|CM-006250-03|CM-006250-04
JCP2022_803602,3763,KCNJ6,CM-006251-01|CM-006251-02|CM-006251-03|CM-006251-04
JCP2022_803603,3764,KCNJ8,CM-006252-01|CM-006252-02|CM-006252-03|CM-006252-04
JCP2022_803604,3765,KCNJ9,CM-006253-01|CM-006253-02|CM-006253-03|CM-006253-04
JCP2022_803605,3775,KCNK1,CM-006254-01|CM-006254-02|CM-006254-03|CM-006254-04
JCP2022_803606,54207,KCNK10,CM-006255-01|CM-006255-02|CM-006255-03|CM-006255-04
JCP2022_803607,56660,KCNK12,CM-006256-01|CM-006256-02|CM-006256-03|CM-006256-04
JCP2022_803608,56659,KCNK13,CM-006257-01|CM-006257-02|CM-006257-03|CM-006257-04
JCP2022_803609,60598,KCNK15,CM-006258-01|CM-006258-02|CM-006258-03|CM-006258-04
JCP2022_803610,83795,KCNK16,CM-006259-01|CM-006259-02|CM-006259-03|CM-006259-04
JCP2022_803611,89822,KCNK17,CM-006260-01|CM-006260-02|CM-006260-03|CM-006260-04
JCP2022_803612,338567,KCNK18,CM-009140-01|CM-009140-02|CM-009140-03|CM-009140-04
JCP2022_803613,3776,KCNK2,CM-006261-01|CM-006261-02|CM-006261-03|CM-006261-04
JCP2022_803614,3777,KCNK3,CM-006262-01|CM-006262-02|CM-006262-03|CM-006262-04
JCP2022_803615,50801,KCNK4,CM-006263-01|CM-006263-02|CM-006263-03|CM-006263-04
JCP2022_803616,8645,KCNK5,CM-006264-01|CM-006264-02|CM-006264-03|CM-006264-04
JCP2022_803617,9424,KCNK6,CM-006265-01|CM-006265-02|CM-006265-03|CM-006265-04
JCP2022_803618,10089,KCNK7,CM-006266-01|CM-006266-02|CM-006266-03|CM-006266-04
JCP2022_803619,51305,KCNK9,CM-004891-01|CM-004891-02|CM-004891-03|CM-004891-04
JCP2022_803620,3778,KCNMA1,CM-006267-01|CM-006267-02|CM-006267-03|CM-006267-04
JCP2022_803621,3780,KCNN1,CM-006268-01|CM-006268-02|CM-006268-03|CM-006268-04
JCP2022_803622,3781,KCNN2,CM-006269-01|CM-006269-02|CM-006269-03|CM-006269-04
JCP2022_803623,3782,KCNN3,CM-006270-01|CM-006270-02|CM-006270-03|CM-006270-04
JCP2022_803624,3783,KCNN4,CM-004461-01|CM-004461-02|CM-004461-03|CM-004461-04
JCP2022_803625,3784,KCNQ1,CM-006271-01|CM-006271-02|CM-006271-03|CM-006271-04
JCP2022_803626,3785,KCNQ2,CM-006272-01|CM-006272-02|CM-006272-03|CM-006272-04
JCP2022_803627,3786,KCNQ3,CM-006273-01|CM-006273-02|CM-006273-03|CM-006273-04
JCP2022_803628,9132,KCNQ4,CM-006274-01|CM-006274-02|CM-006274-03|CM-006274-04
JCP2022_803629,56479,KCNQ5,CM-006275-01|CM-006275-02|CM-006275-03|CM-006275-04
JCP2022_803630,3787,KCNS1,CM-006276-01|CM-006276-02|CM-006276-03|CM-006276-04
JCP2022_803631,3788,KCNS2,CM-010698-01|CM-010698-02|CM-010698-03|CM-010698-04
JCP2022_803632,3790,KCNS3,CM-006277-01|CM-006277-02|CM-006277-03|CM-006277-04
JCP2022_803633,57582,KCNT1,CM-010714-01|CM-010714-02|CM-010714-03|CM-010714-04
JCP2022_803634,343450,KCNT2,CM-027333-01|CM-027333-02|CM-027333-03|CM-027333-04
JCP2022_803635,157855,KCNU1,CM-184606-01|CM-184606-02|CM-184606-03|CM-184606-04
JCP2022_803636,27012,KCNV1,CM-006278-01|CM-006278-02|CM-006278-03|CM-006278-04
JCP2022_803637,169522,KCNV2,CM-006279-01|CM-006279-02|CM-006279-03|CM-006279-04
JCP2022_803638,11014,KDELR2,CM-012315-01|CM-012315-02|CM-012315-03|CM-012315-04
JCP2022_803639,11015,KDELR3,CM-012316-01|CM-012316-02|CM-012316-03|CM-012316-04
JCP2022_803640,23028,KDM1A,CM-009223-01|CM-009223-02|CM-009223-03|CM-009223-04
JCP2022_803641,221656,KDM1B,CM-008121-01|CM-008121-02|CM-008121-03|CM-008121-04
JCP2022_803642,22992,KDM2A,CM-012458-01|CM-012458-02|CM-012458-03|CM-012458-04
JCP2022_803643,84678,KDM2B,CM-014930-01|CM-014930-02|CM-014930-03|CM-014930-04
JCP2022_803644,9682,KDM4A,CM-004292-01|CM-004292-02|CM-004292-03|CM-004292-04
JCP2022_803645,5927,KDM5A,CM-003297-01|CM-003297-02|CM-003297-03|CM-003297-04
JCP2022_803646,10765,KDM5B,CM-009899-01|CM-009899-02|CM-009899-03|CM-009899-04
JCP2022_803647,8242,KDM5C,CM-010097-01|CM-010097-02|CM-010097-03|CM-010097-04
JCP2022_803648,8284,KDM5D,CM-010820-01|CM-010820-02|CM-010820-03|CM-010820-04
JCP2022_803649,80853,KDM7A,CM-025357-01|CM-025357-02|CM-025357-03|CM-025357-04
JCP2022_803650,3791,KDR,CM-003148-01|CM-003148-02|CM-003148-03|CM-003148-04
JCP2022_803651,2531,KDSR,CM-009936-01|CM-009936-02|CM-009936-03|CM-009936-04
JCP2022_803652,9817,KEAP1,CM-012453-01|CM-012453-02|CM-012453-03|CM-012453-04
JCP2022_803653,3792,KEL,CM-005903-01|CM-005903-02|CM-005903-03|CM-005903-04
JCP2022_803654,10657,KHDRBS1,CM-020019-01|CM-020019-02|CM-020019-03|CM-020019-04
JCP2022_803655,3795,KHK,CM-006745-01|CM-006745-02|CM-006745-03|CM-006745-04
JCP2022_803656,8570,KHSRP,CM-009490-01|CM-009490-02|CM-009490-03|CM-009490-04
JCP2022_803657,84451,KIAA1804,CM-004063-01|CM-004063-02|CM-004063-03|CM-004063-04
JCP2022_803658,3832,KIF11,CM-003317-01|CM-003317-02|CM-003317-03|CM-003317-04
JCP2022_803659,113220,KIF12,CM-008252-01|CM-008252-02|CM-008252-03|CM-008252-04
JCP2022_803660,23303,KIF13B,CM-004963-01|CM-004963-02|CM-004963-03|CM-004963-04
JCP2022_803661,9928,KIF14,CM-003319-01|CM-003319-02|CM-003319-03|CM-003319-04
JCP2022_803662,56992,KIF15,CM-004960-01|CM-004960-02|CM-004960-03|CM-004960-04
JCP2022_803663,55614,KIF16B,CM-009495-01|CM-009495-02|CM-009495-03|CM-009495-04
JCP2022_803664,57576,KIF17,CM-022067-01|CM-022067-02|CM-022067-03|CM-022067-04
JCP2022_803665,81930,KIF18A,CM-006849-01|CM-006849-02|CM-006849-03|CM-006849-04
JCP2022_803666,547,KIF1A,CM-010236-01|CM-010236-02|CM-010236-03|CM-010236-04
JCP2022_803667,23095,KIF1B,CM-009317-01|CM-009317-02|CM-009317-03|CM-009317-04
JCP2022_803668,10749,KIF1C,CM-010354-01|CM-010354-02|CM-010354-03|CM-010354-04
JCP2022_803669,10112,KIF20A,CM-004957-01|CM-004957-02|CM-004957-03|CM-004957-04
JCP2022_803670,9585,KIF20B,CM-003318-01|CM-003318-02|CM-003318-03|CM-003318-04
JCP2022_803671,55605,KIF21A,CM-004969-01|CM-004969-02|CM-004969-03|CM-004969-04
JCP2022_803672,23046,KIF21B,CM-027602-01|CM-027602-02|CM-027602-03|CM-027602-04
JCP2022_803673,3835,KIF22,CM-004962-01|CM-004962-02|CM-004962-03|CM-004962-04
JCP2022_803674,9493,KIF23,CM-004956-01|CM-004956-02|CM-004956-03|CM-004956-04
JCP2022_803675,3834,KIF25,CM-010082-01|CM-010082-02|CM-010082-03|CM-010082-04
JCP2022_803676,26153,KIF26A,CM-022010-01|CM-022010-02|CM-022010-03|CM-022010-04
JCP2022_803677,55582,KIF27,CM-008723-01|CM-008723-02|CM-008723-03|CM-008723-04
JCP2022_803678,3796,KIF2A,CM-004959-01|CM-004959-02|CM-004959-03|CM-004959-04
JCP2022_803679,84643,KIF2B,CM-008345-01|CM-008345-02|CM-008345-03|CM-008345-04
JCP2022_803680,11004,KIF2C,CM-004955-01|CM-004955-02|CM-004955-03|CM-004955-04
JCP2022_803681,11127,KIF3A,CM-004964-01|CM-004964-02|CM-004964-03|CM-004964-04
JCP2022_803682,9371,KIF3B,CM-009595-01|CM-009595-02|CM-009595-03|CM-009595-04
JCP2022_803683,3797,KIF3C,CM-009469-01|CM-009469-02|CM-009469-03|CM-009469-04
JCP2022_803684,24137,KIF4A,CM-004961-01|CM-004961-02|CM-004961-03|CM-004961-04
JCP2022_803685,3798,KIF5A,CM-008559-01|CM-008559-02|CM-008559-03|CM-008559-04
JCP2022_803686,3799,KIF5B,CM-008867-01|CM-008867-02|CM-008867-03|CM-008867-04
JCP2022_803687,3800,KIF5C,CM-019811-01|CM-019811-02|CM-019811-03|CM-019811-04
JCP2022_803688,64147,KIF9,CM-004967-01|CM-004967-02|CM-004967-03|CM-004967-04
JCP2022_803689,22920,KIFAP3,CM-012933-01|CM-012933-02|CM-012933-03|CM-012933-04
JCP2022_803690,3833,KIFC1,CM-004958-01|CM-004958-02|CM-004958-03|CM-004958-04
JCP2022_803691,90990,KIFC2,CM-008786-01|CM-008786-02|CM-008786-03|CM-008786-04
JCP2022_803692,3801,KIFC3,CM-008338-01|CM-008338-02|CM-008338-03|CM-008338-04
JCP2022_803693,115653,KIR3DL3,CM-016026-01|CM-016026-02|CM-016026-03|CM-016026-04
JCP2022_803694,84634,KISS1R,CM-004901-01|CM-004901-02|CM-004901-03|CM-004901-04
JCP2022_803695,3815,KIT,CM-003150-01|CM-003150-02|CM-003150-03|CM-003150-04
JCP2022_803696,4254,KITLG,CM-011184-01|CM-011184-02|CM-011184-03|CM-011184-04
JCP2022_803697,9365,KL,CM-011936-01|CM-011936-02|CM-011936-03|CM-011936-04
JCP2022_803698,152831,KLB,CM-017948-01|CM-017948-02|CM-017948-03|CM-017948-04
JCP2022_803699,3831,KLC1,CM-019482-01|CM-019482-02|CM-019482-03|CM-019482-04
JCP2022_803700,147700,KLC3,CM-016063-01|CM-016063-02|CM-016063-03|CM-016063-04
JCP2022_803701,10661,KLF1,CM-020168-01|CM-020168-02|CM-020168-03|CM-020168-04
JCP2022_803702,7071,KLF10,CM-006566-01|CM-006566-02|CM-006566-03|CM-006566-04
JCP2022_803703,8462,KLF11,CM-006598-01|CM-006598-02|CM-006598-03|CM-006598-04
JCP2022_803704,11278,KLF12,CM-013353-01|CM-013353-02|CM-013353-03|CM-013353-04
JCP2022_803705,51621,KLF13,CM-006994-01|CM-006994-02|CM-006994-03|CM-006994-04
JCP2022_803706,136259,KLF14,CM-007132-01|CM-007132-02|CM-007132-03|CM-007132-04
JCP2022_803707,28999,KLF15,CM-006975-01|CM-006975-02|CM-006975-03|CM-006975-04
JCP2022_803708,83855,KLF16,CM-007083-01|CM-007083-02|CM-007083-03|CM-007083-04
JCP2022_803709,128209,KLF17,CM-018431-01|CM-018431-02|CM-018431-03|CM-018431-04
JCP2022_803710,10365,KLF2,CM-006928-01|CM-006928-02|CM-006928-03|CM-006928-04
JCP2022_803711,51274,KLF3,CM-006987-01|CM-006987-02|CM-006987-03|CM-006987-04
JCP2022_803712,9314,KLF4,CM-005089-01|CM-005089-02|CM-005089-03|CM-005089-04
JCP2022_803713,688,KLF5,CM-013571-01|CM-013571-02|CM-013571-03|CM-013571-04
JCP2022_803714,1316,KLF6,CM-021441-01|CM-021441-02|CM-021441-03|CM-021441-04
JCP2022_803715,8609,KLF7,CM-019540-01|CM-019540-02|CM-019540-03|CM-019540-04
JCP2022_803716,11279,KLF8,CM-019507-01|CM-019507-02|CM-019507-03|CM-019507-04
JCP2022_803717,687,KLF9,CM-011223-01|CM-011223-02|CM-011223-03|CM-011223-04
JCP2022_803718,3816,KLK1,CM-005906-01|CM-005906-02|CM-005906-03|CM-005906-04
JCP2022_803719,5655,KLK10,CM-005907-01|CM-005907-02|CM-005907-03|CM-005907-04
JCP2022_803720,11012,KLK11,CM-005908-01|CM-005908-02|CM-005908-03|CM-005908-04
JCP2022_803721,43849,KLK12,CM-005909-01|CM-005909-02|CM-005909-03|CM-005909-04
JCP2022_803722,26085,KLK13,CM-005910-01|CM-005910-02|CM-005910-03|CM-005910-04
JCP2022_803723,43847,KLK14,CM-005911-01|CM-005911-02|CM-005911-03|CM-005911-04
JCP2022_803724,55554,KLK15,CM-005912-01|CM-005912-02|CM-005912-03|CM-005912-04
JCP2022_803725,3817,KLK2,CM-005913-01|CM-005913-02|CM-005913-03|CM-005913-04
JCP2022_803726,354,KLK3,CM-005914-01|CM-005914-02|CM-005914-03|CM-005914-04
JCP2022_803727,9622,KLK4,CM-005915-01|CM-005915-02|CM-005915-03|CM-005915-04
JCP2022_803728,25818,KLK5,CM-005916-01|CM-005916-02|CM-005916-03|CM-005916-04
JCP2022_803729,5653,KLK6,CM-005917-01|CM-005917-02|CM-005917-03|CM-005917-04
JCP2022_803730,5650,KLK7,CM-005918-01|CM-005918-02|CM-005918-03|CM-005918-04
JCP2022_803731,11202,KLK8,CM-005919-01|CM-005919-02|CM-005919-03|CM-005919-04
JCP2022_803732,3818,KLKB1,CM-005921-01|CM-005921-02|CM-005921-03|CM-005921-04
JCP2022_803733,3824,KLRD1,CM-011304-01|CM-011304-02|CM-011304-03|CM-011304-04
JCP2022_803734,51348,KLRF1,CM-020680-01|CM-020680-02|CM-020680-03|CM-020680-04
JCP2022_803735,10219,KLRG1,CM-016300-01|CM-016300-02|CM-016300-03|CM-016300-04
JCP2022_803736,8564,KMO,CM-009897-01|CM-009897-02|CM-009897-03|CM-009897-04
JCP2022_803737,4297,KMT2A,CM-009914-01|CM-009914-02|CM-009914-03|CM-009914-04
JCP2022_803738,9757,KMT2B,CM-009670-01|CM-009670-02|CM-009670-03|CM-009670-04
JCP2022_803739,58508,KMT2C,CM-007039-01|CM-007039-02|CM-007039-03|CM-007039-04
JCP2022_803740,8085,KMT2D,CM-004828-01|CM-004828-02|CM-004828-03|CM-004828-04
JCP2022_803741,55904,KMT2E,CM-010580-01|CM-010580-02|CM-010580-03|CM-010580-04
JCP2022_803742,387893,KMT5A,CM-031917-01|CM-031917-02|CM-031917-03|CM-031917-04
JCP2022_803743,51111,KMT5B,CM-013366-01|CM-013366-02|CM-013366-03|CM-013366-04
JCP2022_803744,84787,KMT5C,CM-018622-01|CM-018622-02|CM-018622-03|CM-018622-04
JCP2022_803745,85442,KNDC1,CM-026275-01|CM-026275-02|CM-026275-03|CM-026275-04
JCP2022_803746,3827,KNG1,CM-020202-01|CM-020202-02|CM-020202-03|CM-020202-04
JCP2022_803747,3836,KPNA1,CM-011305-01|CM-011305-02|CM-011305-03|CM-011305-04
JCP2022_803748,3838,KPNA2,CM-004702-01|CM-004702-02|CM-004702-03|CM-004702-04
JCP2022_803749,3839,KPNA3,CM-011306-01|CM-011306-02|CM-011306-03|CM-011306-04
JCP2022_803750,3840,KPNA4,CM-017477-01|CM-017477-02|CM-017477-03|CM-017477-04
JCP2022_803751,23633,KPNA6,CM-017295-01|CM-017295-02|CM-017295-03|CM-017295-04
JCP2022_803752,3837,KPNB1,CM-017523-01|CM-017523-02|CM-017523-03|CM-017523-04
JCP2022_803753,3845,KRAS,CM-005069-01|CM-005069-02|CM-005069-03|CM-005069-04
JCP2022_803754,55634,KRBOX4,CM-021113-01|CM-021113-02|CM-021113-03|CM-021113-04
JCP2022_803755,79412,KREMEN2,CM-003847-01|CM-003847-02|CM-003847-03|CM-003847-04
JCP2022_803756,3856,KRT8,CM-019658-01|CM-019658-02|CM-019658-03|CM-019658-04
JCP2022_803757,3846,KRTAP5-9,CM-020008-01|CM-020008-02|CM-020008-03|CM-020008-04
JCP2022_803758,8844,KSR1,CM-003570-01|CM-003570-02|CM-003570-03|CM-003570-04
JCP2022_803759,283455,KSR2,CM-005322-01|CM-005322-02|CM-005322-03|CM-005322-04
JCP2022_803760,883,KYAT1,CM-008878-01|CM-008878-02|CM-008878-03|CM-008878-04
JCP2022_803761,56267,KYAT3,CM-015493-01|CM-015493-02|CM-015493-03|CM-015493-04
JCP2022_803762,79944,L2HGDH,CM-008130-01|CM-008130-02|CM-008130-03|CM-008130-04
JCP2022_803763,112849,L3HYPDH,CM-010373-01|CM-010373-02|CM-010373-03|CM-010373-04
JCP2022_803764,83746,L3MBTL2,CM-010678-01|CM-010678-02|CM-010678-03|CM-010678-04
JCP2022_803765,91133,L3MBTL4,CM-008540-01|CM-008540-02|CM-008540-03|CM-008540-04
JCP2022_803766,114294,LACTB,CM-005922-01|CM-005922-02|CM-005922-03|CM-005922-04
JCP2022_803767,3902,LAG3,CM-006472-01|CM-006472-02|CM-006472-03|CM-006472-04
JCP2022_803768,3903,LAIR1,CM-006418-01|CM-006418-02|CM-006418-03|CM-006418-04
JCP2022_803769,3906,LALBA,CM-012639-01|CM-012639-02|CM-012639-03|CM-012639-04
JCP2022_803770,3910,LAMA4,CM-011712-01|CM-011712-02|CM-011712-03|CM-011712-04
JCP2022_803771,3911,LAMA5,CM-017237-01|CM-017237-02|CM-017237-03|CM-017237-04
JCP2022_803772,3913,LAMB2,CM-013310-01|CM-013310-02|CM-013310-03|CM-013310-04
JCP2022_803773,3914,LAMB3,CM-011072-01|CM-011072-02|CM-011072-03|CM-011072-04
JCP2022_803774,8649,LAMTOR3,CM-003572-01|CM-003572-02|CM-003572-03|CM-003572-04
JCP2022_803775,10314,LANCL1,CM-012166-01|CM-012166-02|CM-012166-03|CM-012166-04
JCP2022_803776,51056,LAP3,CM-005923-01|CM-005923-02|CM-005923-03|CM-005923-04
JCP2022_803777,9215,LARGE,CM-011920-01|CM-011920-02|CM-011920-03|CM-011920-04
JCP2022_803778,23395,LARS2,CM-006956-01|CM-006956-02|CM-006956-03|CM-006956-04
JCP2022_803779,9113,LATS1,CM-004632-01|CM-004632-02|CM-004632-03|CM-004632-04
JCP2022_803780,26524,LATS2,CM-003865-01|CM-003865-02|CM-003865-03|CM-003865-04
JCP2022_803781,3929,LBP,CM-010128-01|CM-010128-02|CM-010128-03|CM-010128-04
JCP2022_803782,3930,LBR,CM-021505-01|CM-021505-02|CM-021505-03|CM-021505-04
JCP2022_803783,10660,LBX1,CM-012289-01|CM-012289-02|CM-012289-03|CM-012289-04
JCP2022_803784,85474,LBX2,CM-032717-01|CM-032717-02|CM-032717-03|CM-032717-04
JCP2022_803785,3932,LCK,CM-003151-01|CM-003151-02|CM-003151-03|CM-003151-04
JCP2022_803786,253558,LCLAT1,CM-010307-01|CM-010307-02|CM-010307-03|CM-010307-04
JCP2022_803787,51451,LCMT1,CM-009425-01|CM-009425-02|CM-009425-03|CM-009425-04
JCP2022_803788,9836,LCMT2,CM-008815-01|CM-008815-02|CM-008815-03|CM-008815-04
JCP2022_803789,3933,LCN1,CM-008627-01|CM-008627-02|CM-008627-03|CM-008627-04
JCP2022_803790,286256,LCN12,CM-017773-01|CM-017773-02|CM-017773-03|CM-017773-04
JCP2022_803791,3934,LCN2,CM-003679-01|CM-003679-02|CM-003679-03|CM-003679-04
JCP2022_803792,84458,LCOR,CM-026303-01|CM-026303-02|CM-026303-03|CM-026303-04
JCP2022_803793,254251,LCORL,CM-019001-01|CM-019001-02|CM-019001-03|CM-019001-04
JCP2022_803794,3938,LCT,CM-011717-01|CM-011717-02|CM-011717-03|CM-011717-04
JCP2022_803795,197021,LCTL,CM-022259-01|CM-022259-02|CM-022259-03|CM-022259-04
JCP2022_803796,8861,LDB1,CM-016010-01|CM-016010-02|CM-016010-03|CM-016010-04
JCP2022_803797,9079,LDB2,CM-012570-01|CM-012570-02|CM-012570-03|CM-012570-04
JCP2022_803798,3939,LDHA,CM-008201-01|CM-008201-02|CM-008201-03|CM-008201-04
JCP2022_803799,92483,LDHAL6B,CM-008908-01|CM-008908-02|CM-008908-03|CM-008908-04
JCP2022_803800,3945,LDHB,CM-009779-01|CM-009779-02|CM-009779-03|CM-009779-04
JCP2022_803801,3948,LDHC,CM-008759-01|CM-008759-02|CM-008759-03|CM-008759-04
JCP2022_803802,197257,LDHD,CM-008761-01|CM-008761-02|CM-008761-03|CM-008761-04
JCP2022_803803,3949,LDLR,CM-011073-01|CM-011073-02|CM-011073-03|CM-011073-04
JCP2022_803804,26119,LDLRAP1,CM-013025-01|CM-013025-02|CM-013025-03|CM-013025-04
JCP2022_803805,51176,LEF1,CM-015396-01|CM-015396-02|CM-015396-03|CM-015396-04
JCP2022_803806,7044,LEFTY2,CM-017473-01|CM-017473-02|CM-017473-03|CM-017473-04
JCP2022_803807,3952,LEP,CM-011074-01|CM-011074-02|CM-011074-03|CM-011074-04
JCP2022_803808,3953,LEPR,CM-008015-01|CM-008015-02|CM-008015-03|CM-008015-04
JCP2022_803809,3956,LGALS1,CM-011718-01|CM-011718-02|CM-011718-03|CM-011718-04
JCP2022_803810,85329,LGALS12,CM-010683-01|CM-010683-02|CM-010683-03|CM-010683-04
JCP2022_803811,29124,LGALS13,CM-017203-01|CM-017203-02|CM-017203-03|CM-017203-04
JCP2022_803812,3957,LGALS2,CM-020134-01|CM-020134-02|CM-020134-03|CM-020134-04
JCP2022_803813,3958,LGALS3,CM-010606-01|CM-010606-02|CM-010606-03|CM-010606-04
JCP2022_803814,3959,LGALS3BP,CM-008016-01|CM-008016-02|CM-008016-03|CM-008016-04
JCP2022_803815,3960,LGALS4,CM-012232-01|CM-012232-02|CM-012232-03|CM-012232-04
JCP2022_803816,3964,LGALS8,CM-010607-01|CM-010607-02|CM-010607-03|CM-010607-04
JCP2022_803817,3965,LGALS9,CM-011319-01|CM-011319-02|CM-011319-03|CM-011319-04
JCP2022_803818,5641,LGMN,CM-005924-01|CM-005924-02|CM-005924-03|CM-005924-04
JCP2022_803819,55366,LGR4,CM-003673-01|CM-003673-02|CM-003673-03|CM-003673-04
JCP2022_803820,8549,LGR5,CM-005577-01|CM-005577-02|CM-005577-03|CM-005577-04
JCP2022_803821,59352,LGR6,CM-005648-01|CM-005648-02|CM-005648-03|CM-005648-04
JCP2022_803822,51557,LGSN,CM-008430-01|CM-008430-02|CM-008430-03|CM-008430-04
JCP2022_803823,3973,LHCGR,CM-003681-01|CM-003681-02|CM-003681-03|CM-003681-04
JCP2022_803824,10184,LHFPL2,CM-012714-01|CM-012714-02|CM-012714-03|CM-012714-04
JCP2022_803825,64077,LHPP,CM-018950-01|CM-018950-02|CM-018950-03|CM-018950-04
